Timestamp,Quality,Type,ID,Alarm State,Resource,Reference,Message
 05/17/18  10:37:12.766,,SOER,EVT_FALSE,,SCS0203,XS83330_05 GTG3 BRKR STATUS,FALSE
 05/17/18  10:37:14.963,,SOER,EVT_FALSE,,SCS0203,XS83310_05 GTG1 BRKR STATUS,FALSE
 05/17/18  10:37:18.815,,SOER,EVT_FALSE,,SCS0203,XS83320_05 GTG2 BRKR STATUS,FALSE
 05/17/18  10:37:19.384,,SOER,EVT_FALSE,,SCS0202,XS65602_01 BOG COMP2 ESD STATUS,FALSE
 05/17/18  10:37:19.461,,SOER,EVT_FALSE,,SCS0203,XS95202_01C IA CMP2 MTR STATUS,FALSE
 05/17/18  10:37:19.468,,SOER,EVT_TRUE,,SCS0203,XS83701_50 DIESEL ENG RUN STS,TRUE
 05/17/18  10:37:19.565,,SOER,EVT_FALSE,,SCS0203,XS94202_01P GLYCOL PMP2 MTR STS,FALSE
 05/17/18  10:37:19.598,,SOER,EVT_FALSE,,SCS0202,XS66901_50 DEW POINT H20 TRIP,FALSE
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,PIT65602_12 SOR ACTIVE,FALSE
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,USD65602 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,LIT69603_01 LOW TRIP,FALSE
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,LIT69603_01 ALARM,LLLn
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,LIT69602_01 LOW TRIP,FALSE
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,LIT69602_01 ALARM,LLLn
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,LIT69601_01 LOW TRIP,FALSE
 05/17/18  10:37:19.601,,SOER,EVT_FALSE,,SCS0202,LIT69601_01 ALARM,LLLn
 05/17/18  10:37:19.625,,SOER,EVT_FALSE,,SCS0202,XS67501_27 HC ANLZR IA DRYER1-4,FALSE
 05/17/18  10:37:19.692,,SOER,EVT_FALSE,,SCS0202,XY65602_02C BOG CMP2 MTR SHUTDN,FALSE
 05/17/18  10:37:19.692,,SOER,EVT_FALSE,,SCS0202,SDY65602_03 BOG COMP2 SUCT SDV,FALSE
 05/17/18  10:37:19.709,,SOER,EVT_FALSE,,SCS0202,XS66902_50 DEW POINT H20 TRIP,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,USD69305 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,USD69304 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,USD69302 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,USD69301 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,USD69102 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,USD69101 GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,PSD GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.722,,SOER,EVT_FALSE,,SCS0201,ESD GROUP TRIP STATUS,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83565_40 MAINTENANCE BLD SD,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83563_43 EIB BLD TRANSFORMER,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83563_42  EIB BLD TRANSFORMER,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83563_41 EIB BLD TRANSFORMER,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY83563_40 EIB BLD TRANSFORMER,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_TRUE,,SCS0201,XL73301_13 PSD PLTFRM LIGHT,TRUE
 05/17/18  10:37:19.788,,SOER,EVT_TRUE,,SCS0201,XL73301_11 ESD PLTFRM LIGHT,TRUE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY95263_47-TEMP AIR COMP2  TRIP~,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY95263_46-TEMP AIR COMP1  TRIP~,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY69105_01P INTKP5 MOTOR TRIP,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY69103_01P INTKP3 MOTOR TRIP,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY69101_01P INTKP1 MOTOR TRIP,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY69106_01P INTKP6 MOTOR TRIP,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY69104_01P INTKP4 MOTOR TRIP,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY69102_01P INTKP2 MOTOR TRIP,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,XY82865_52-FORKLIFT BATT CRG TRP,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69305_04 WHRV NG OUTLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,SDY69305_03 WHRV LNG INLET SDV,FALSE
 05/17/18  10:37:19.788,,SOER,EVT_FALSE,,SCS0201,FY69305_02B WHRV LNG INLET FLOW,FALSE
